,id,content,label
133,133,得罪几个人，做糟糕几件事，其实没那么可怕。一辈子活得委曲求全，战战兢兢，才最可怕。石家庄·新百广场（商...,2
134,134,可怕的噩梦。令人震惊。出门在外。安全最重要。阿门！！！,4
137,137,跌跌撞撞磕磕碰碰這兒疼那兒酸渾身是傷尼瑪崩潰想哭....,3
138,138,水涨船高shuǐzhǎngchuángāo：水位升高，船身也随之浮起。,2
139,139,享誉全球的性自助指导大师贝蒂·道森一直致力于性解放运动，提供了许多实际的好点子，以供男女改进其性技巧，共享彼此高潮。,0
140,140,妈个鸡晒个被子收回来的时候上面全是烟灰,1
141,141,期中考试，全年级流水改卷子，我正好改字的笔顺那一条题目，眼睛已瞎,3
142,142,最近穷的话费都充不起了。还怎么过日子…,3
143,143,死之并不可怕，但是死亡的过程实在太恐怖了，好似人间地狱之间的渄洄。新乡·牧野区,5
145,145,事后还是有点心有余悸，安全第一吧！,5
146,146,李花英！！！李花英！！！姐看了这么多年韩剧，都没见过这么无耻卑鄙的女二号，穷凶恶极、集天下之大恶于一身的角色。姐一直很理智的看剧，看了杜鹃之巢真的102集挨着骂过去的！,1
147,147,当我知道第一时的喜悦当我想拥抱你们时的兴奋当我看到身在北京的男神对我说加油时的幸福当我回忆过去奋斗的艰辛与苦累时的淡定当我发现词乏无法描述自己的心情我真切地感受到你们于我是无上的荣耀真想紧紧抱着你们狠狠亲一口,0
150,150,校门高7.6米，宽22.36米。,2
151,151,吃的也带给我压力，真是，因为惦记着早点竟然没办法睡懒觉我这个??,1
152,152,沙僧啊……把吃过的人头骨串起来当珠子戴着……感觉又是一个恐怖片好题材[惊恐],5
153,153,大部分人打DOTA的时候的内心独白：让你点我，怼死你。卧槽还想反补？傻逼辅助抢我正补。喜欢跳？卧槽，这POM箭躲不过去了，完了完了要死要死。装了逼还想走？会不会啊？这波不亏。哎，死了就死了，换个大哥也值了。XX你接技能，卧槽你卖我，孙子你别跑。团战的时候，卧槽队友人呢！,1
154,154,我的听力还没听完，室友就开始打鼾了，姑娘，咱这可是女生宿舍啊,4
157,157,昨晚看了视频，梦到看鹿哥演唱会他把头上帽子扔给我了,0
158,158,没有带鼠标的一天简直跟断了手一样难受！！,1
159,159,我只是想试玩一下RP，谁知道既然中了，得意了几天，可是刚刚一盆冷水突如其来,4
160,160,若是炝呀腌呀有灶哇：白薯通心菜眼前、若是炝呀腌呀有灶哇，白薯通心菜眼前！,2
161,161,  扫选浮选机是矿用浮选机的一种设备，该设备广泛应用于铜、铅、锌、镍、钼等有色金属，黑色金属和非金属矿物的粗选、精选和反浮选作业。,2
162,162,做出客观公正的审计结论，防止审计风险的产生。,2
163,163,最怕脑残志坚的人，气地想撞墙，饭都吃不下，外面这么冷我气的要喷火了，牙都要咬碎了,1
164,164,心情更加不美丽，破不了纪录！某人还，哼哼！,1
165,165,怎么就那么不喜欢乐视直播的解说，，，给自己牛逼完了，说的一套一套的，好像自己要是本场的主帅这场球稳赢似的，太可气了，，，,1
166,166,别不好意思拒绝别人，因为那些好意思难为你的人，都不是什么好人。,1
168,168,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈~,0
169,169,就物流方面而言，在提高物流活动效率化的同时，从保障国民日常生活的观念出发，确保稳定而安全的物流服务。,2
170,170,缠绵游戏过后为何能舍得放手.....是定律或是爱不够？,3
172,172,被一个疯子把一天的好心情都破坏了，世界上有病的人真是不少,1
173,173,大雨天，只想戴着JustinBieber去健身房🏃，现实却是拎着一堆图纸去上班,1
174,174,被初中同学拉进群，我能说除了三五人，我几乎都不认识了么？！,4
175,175,真是恶心到爆了，不就一个6s么，搞得人家都没钱买的样子，炫给谁看啊，用还没用熟呢，还装，求别再跟我说了，我真的骂人了,1
176,176,虽然还是没想通看开那件事，不过我决定翻篇了。如果再有，可能…………晚安。,3
177,177,特么的，谁盗我微博，真是日了动物园了！,1
178,178,臭老鼠子，再破坏我的一点红我跟你们拼命小红不要死啊,1
179,179,2002年6月下旬，当三年期限结束的时候，她赴山东大学进行学位答辩，论文题目就是《诗歌翻译的韵律问题》。,2
181,181,昨天晚上我被热醒了二次没错不是冷醒是热醒我过的是哪门子的冬天,1
182,182,早上吼~白云蓝天~今天的心情是美美哒~,0
183,183,难受、一个人身上味道好重的挨着我睡！,1
184,184,十一点开始售票，为什么现在放这么少的票呢,1
186,186,数学不好是硬伤啊！伤……顺便：该花的钱一定不要攒，没球用，都是给别人攒的,1
188,188,价格：光地费用：266英镑/平方米标摊费用：319英镑/平方米报名费：300英镑/企业（以上价格不含VAT:17.5%）,2
189,189,昨天下着小雨，加上我很困，心情也没有多好，就酱，我又碰到了你，什么叫眉眼之间都是笑意，那就是我看见你之后的微笑啊,0
191,191,贵友臭导购真尼玛狗怂卧槽真想擂她一大掌,1
192,192,有些时候可能真的过于做自己，连真切所在的环境都忘记深切感受，也许是太过傲娇，忘记了如何表达。🌙,3
193,193,(Macross7、第47话)02月，Sivil因Basara生死不明而逆袭Geperuniti，使得Geperuniti本体觉醒，自身也被重新封印。,2
194,194,知道今天是女神的课，故一下班就了出去。尽管上班压力颇多，但只要看到女神潇洒的步伐，觉得一切又是那么美好,0
195,195,半夜被宾馆隔壁啪啪啪吵醒…让不让人睡了,1
197,197,D13，一晚上饿得翻来覆去的，不舒服不好受眼睛好困可肚子饿到快飞起来,1
198,198,我们花了两年学会说话；却要花上六十年来学会闭嘴……大多数时候、我们说得越多；彼此的距离却越远、矛盾也越多……,3
199,199,觉来正是平阶雨，独背寒灯枕手眠。,2
201,201,每次等这破公交都差一点点。今天真的是都快要赶上了，车还开走了，有时候对司机真的是无语的，想想真是火大,1
203,203,如果黑色代表著冷酷、神祕、恐懼、顯瘦。那麼透明又代表著什麼？想著一個人的顏色又是什麼？,3
205,205,世间许多事都是经不起推敲的，逃不了灰飞烟灭，但为了生存或者成就自我，你得去做，沉下心去做，做好当下手中的一针一线。不积跬步，无以至千里。虽踽踽前行，颤颤巍巍，前路漫漫，但除了前进，别无他法。后退不得啊。停滞不得啊。,0
206,206,92天三个月继续幸福加油💪🏻💪🏻💪🏻,0
208,208,烦烦烦，与死亡擦肩而过的人，如果还不能从自身去意识到问题所在，那这个代价实在是太大了，一条人命啊~~,1
209,209,吼吼吼~下雪咯~前后各贴个暖宝宝走路上学来打雪仗哈哈哈不要太拼。就酱~下雪粗卡~撒花~,0
210,210,和一个人在一起如果他给你的能量是让你每天都能高高兴兴起床每夜都能安心入睡做每一件事都充满了动力对未来满怀期待那你就没有爱错人真正的感情永远不是以爱的名义互相折磨而是彼此陪伴成为对方的阳光,0
211,211,卡泰米是由1980年从他处搬到廖内省杜迈·泰米尔分区巴基特·巴特里姆村居住，但其邻居表示，打那以后老太太的模样似乎就一直未见什么变化。,2
212,212,学会拒绝学会拒绝学会拒绝重要的事情要说三遍！！！,1
213,213,我说怎么今天这么没精神，原来是感冒了，眼睛睁不开，还一直流鼻涕打喷嚏，根本没办法集中精力，我可不可以再休息一天,3
214,214,你们既然放甄嬛传为何要把当中那么多片段给切了。要放就好好放嘛。你们把这么多片段切了。。还有什么意思啊。@山东卫视,1
215,215,十点半一过，今天说过的话都不算数。,2
217,217,CIS电池年产1.5MW，其成本是晶体硅太阳电池的1/2～1/3，能量偿还时间在一年之内，远远低于晶体硅太阳电池。,2
218,218,看看蓝天，雪山，黄叶，瞬间觉得生活美好了！,0
219,219,#本来我也想着遇见你就是结局#我说下雪了啊好像过年一样,0
221,221,请你记住我现在的体重我要是不瘦评论这条微博的人我每个人发一百块说到做到,1
222,222,有点小恐怖，不知不觉今年已经买了这么多东西了,5
224,224,一到睡觉时间就痛苦，长期失眠的我快要疯了！有何药可治？？？,1
225,225,在以后的发展中我们会根据市场需求人民的需要添加相应的版块。,2
226,226,付一雄，你在上我微博，我就跟你急,1
228,228,为我们生活在河南的考生没有猝死应该感到万幸,3
229,229,我不知道未来有多远但我知道从现在的每天开始要把自己的工作做好什么都不要怕大步往前走就好了今天乔振宇还是帅帅的，哈哈哈哈自己犯傻还把导演认错了，太丢脸了哎下次要注意了不能再犯这种事了哈哈哈哈哈嘎嘛的！,0
230,230,  黑龙江幼教指导网是由中国教育学会黑龙江幼教课题组专家在课题研究的基础上创办的大型专业性、公益性幼儿教育指导网站。,2
231,231,H425是中航二集团的重点指令性项目，2001年11月由国防科工委正式立项批复，哈飞第一次自主担纲整机设计并作为项目责任单位开始研制。,2
232,232,氧气一哥快手达人二驴今天在夜店户外直播，竟然公开亲学生妹。。,4
234,234,明明11点就困意浓浓，竟然到现在都睡不着。。。真是,3
235,235,扑街今日好气接了个电话差点被骗了！诈骗电话一大堆!妈的这次差点上当,1
236,236,有一种爱是，即使你让我先睡，我也要等你回来。因为我脚凉……需要捂捂…哈哈哈,0
238,238,衍射光栅是一种由密集﹑等间距平行刻线构成的非常重要的光学器件，分反射和透射两大类。,2
239,239,导了一上午的电子单据NG系统慢的让我真生不如死,1
240,240,荒岛这傻逼又倒贴我西皮还不情不愿的,1
242,242,热又太热，冷又太冷，到底想怎样嘛这是，完全不懂穿啥买啥,1
243,243,SuperJunior-M周觅Solo出道主打歌《Rewind》韩文版公开，由EXO灿烈参与Feat，一起来欣赏吧。,0
244,244,要时刻保持冷静的头脑，要从内心感觉到寒意，要总结各种心理，要从失败中积累，要回合制，要多看极限运动，多刺激自己麻木的神经，多思考，懂得换位，做好记录，要习惯在任何时候都显得有城府，哪怕是装的，也要有模有样。,0
247,247,他认为涉深水者得蛟龙，立大志者有大作为，非志无以成学，非学无以成才，以精诚专攻之恒毅，才可见水滴穿石之神奇。,0
249,249,他们利用高通量的亚硫酸氢盐测序和单分子测序，产生了覆盖大部分CpG岛的DNA甲基化图谱。,2
250,250,周年以夏孢子转移侵染，借助气流传播。,2
251,251,定价那么低，不挣个7位数！工资都不要发了→_→→_→→_→…,1
252,252,牵挂与被牵挂在我们的生命中是不可缺少的，牵挂是不知对方是否也在牵挂你，所以会忧伤，而这种忧伤只能自己默默的承受，忧伤会让你心酸悲痛，[泪流满面]让你在生活中惴惴不安，牵挂对方时，用心去感受对方的牵挂，并且送上真诚的祝福。苏州·吴江市中联百佳...,3
253,253,我喜欢并习惯了对变化的东西保持着距离，这样才会知道什么是最不会被时间抛弃的准则。比如爱一个人，充满变数，我于是后退一步，静静的看着，直到看见真诚的感情。,0
254,254,我的童年啊，虽然画风有些奇怪，但是我还是喜欢。大和果然还是颜值担当,0
255,255,今晚第一次体验了人体淋巴结按摩（四大部位），颈后侧出的痧和肩膀上拔罐去驱寒的印记那叫一个吓人，不过做完以后全身轻松，效果真的挺不错。,0
256,256,我觉得我爸妈已经不管我死活够可怜了邹巧也这样我只不过叫他陪我聊10分钟而已💔,3
257,257,科目一对我来说怎么这么难！这么难！！这么难！！！,1
258,258,刚才在外面饭店吃饭，有位顾客拿了张新版人民币给老板，老板她既然不敢收,4
259,259,前几天才说过很久没回南苑，想不到这次小米手机居然立下“大功”！本来是要送一个小米到京东返修，离家里最近的自提点居然是这里,4
260,260,强烈鄙视论说文的审题立意，凭什么就那个是正确答案，凭什么别的想法就不对,1
262,262,2中2收米！！就是这么爽！！心态好了，米就来了,0
263,263,人最大的魅力，是有一颗阳光的心态。日出东海落西山，愁也一天，喜也一天；遇事不要急躁。不要急于下结论，尤其生气时不要做决断，要学会换位思考，大事化小、小事化了，把复杂的事情尽量简单处理，千万不要把简单的事情复杂化。,2
264,264,打了好多好多字，想说好多好多话，但是最后还是没按下发送删掉了。想说的太多反而就不知道应该从何说起。,3
265,265,关灯后，我竟然听到了蚊子的哼哼声，是我幻听了吗,4
266,266,大半夜我初中时候的高冷同桌千里传音，现场直播《南山南》，真温暖！我的世界真心是充满啦爱呀！,0
267,267,傻逼客服，问什么都回我个❓问号，产品有问题要求退货，问它退货地址，还是回我问号❓，我的个暴脾气,1
268,268,我真他么手贱，干嘛没事点进扣扣邮箱,1
269,269,谢谢我们家的老大，谢谢你一直都这么疼我，谢谢你现在给我的一切！爱你哟,0
270,270,目前因为包子技能太多太满点，菲迷已经练习过倒立然后栽倒撞头，劈叉、侧踢腿扯到合不拢，接下来还会发生什么灾（xiao）难（dian）呢，拭目以待哈哈哈哈哈哈～话说我艾尔莎在马路上骑自行车堪称飞速，有人要挑战吗？,0
271,271,感冒每天都有新症状，关灯打算睡觉，开始咳嗽了...想一巴掌拍死病毒。,1
272,272,怎么这么像你本人，是用什么app做的吗,4
273,273,很有主见的姑娘，虽然很挑剔，还是成功搞定美哒哒！,0
274,274,所谓赛金鱼，并不是让金鱼打架，也不是让金鱼比赛游泳。,2
276,276,每个人都有恐惧，抓住恐惧就能把控人性。希望是每个人心中的野兽，当精神食粮无法喂养它，就要用金钱去喂养它。这个世界每个人都害怕贫穷、无知、不得到别人认可。人人都有恐惧的东西，你找到它，你基本上就能给予他！驱使他。（添名20161001）,0
277,277,过忙忙碌碌的生活不过是想证明自己是活的有价值的。,0
279,279,除了有滴滴打车，没听说过还有滴滴打伞的，太有意思了，感觉萌萌哒,0
280,280,是的，无论怎样，你都好帅，帅帅帅，喜欢你到爆,0
281,281,这两年到底犯了神马冲了？接二连三出病号,1
282,282,过去的事，不后悔，将来的事，不害怕。对于那些应经发生的事，要坦然接受，无论它对你产生的不利影响有多大，它都已经发生了。对于那些尚未发生的事，要勇于面对，无论你把它想象得多么艰难可怕，它都还没有发生。我们控制不了天气，但是我们可以掌控自己的心情，否则，又如何去掌控人生。,0
283,283,我问姚怪，如果我们中间没有没乱七八糟的事，你会娶我吗？姚怪说会，没有迟疑，真的很高兴，就算不能实现也很满足,0
284,284,安安静静的看着你，其实你还是曾经记忆中的样子…,2
285,285,无行为能力人、限制行为能力人不得担任集会、游行、示威的负责人。,2
286,286,心疼我家两位，只希望你们要好好保重身体,3
288,288,累了就蹲下来抱抱自己。很多郁闷的事情，还是要自己排解，别人永远不懂，原来一直都是一个人。,0
289,289,变态妻子，变态夫！！你嫌弃离婚就好了呀，你愧疚，离婚就好了嘛！！！！,1
290,290,我对珠海的冬天已无期待，但好歹给我个秋天呀,1
291,291,现在是个迷茫的阶段没有目标没有方向感觉什么都没有好空落的心情好想忙碌起来充实起来但心却很累人却很懒这是什么病,3
293,293,养女儿真的好贴心啊！昨晚她在吃溶溶豆，掉了一粒在地上，我捡起来说：“哎~妈妈就吃你掉在地上的吧！”然后她看着我，又从小盒子里拿了溶溶豆，我以为她是自己吃，结果她拿着豆豆往我嘴里塞。我的心啊，融化的都不省渣子了满满的都是爱，宝贝，妈妈好爱你。,0
295,295,哇槽。微博有的人改了名字换了头像然后我就不知道是谁了,4
296,296,太子逃到湖县（今河南灵宝西）一户贫家，），隐藏在泉鸠里。,2
297,297,一个小女生那来的这么多莫名其妙的小情绪,4
298,298,噢我好怕写化学写到猝死...但我还是更怕被老师骂死我实在无法理解它完了没达到老师要求的我要表演节目了我好慌看到成绩后我决定好好学习天天向上哎…感觉要屎了,5
299,299,"国民政府拨抚金一万元(银元),后又每月发三百元家属抚恤费,颂发“少将第镀金匾。",2
300,300,从当初的热情逐渐变成如今的无所谓,3
302,302,20多年间，他到过100多个村做工艺，共培养了30多个学徒，还收养三位走失儿童并帮助其找到父母。,0
303,303,微博出问题了吗，刷新出来的都是几小时之前的，几天之前的，就是没有刚刚的,1
304,304,看新闻，日本天皇今天下午首次电视讲话，感谢各国和国际组织对日本的援助，呼吁国民勇敢地活下去。核危机在继续升级，让人揪心。天皇出来讲话说明事态非常重大。后面那句话更是惊心动魄啊！愿神保佑众生平安！,5
306,306,跟人玩LOL5次都遇到挂机，胜率为0。害别人不开心了...然后滚回去玩了局Dota缓一缓压压惊。虽然hold住了全场，但还是很不开熏有木有！,1
307,307,所以即使您选择PDF格式，也是影像格式，因此您也就无法选取文字。,2
308,308,近两天学校网络不稳定。。今天竟然说有台机中了熊猫烧香。。。,4
309,309,听，少说，接受每一个人的责难，但是保留你的最后裁决。——莎士比亚,2
310,310,《浣溪沙·绣面芙蓉一笑开》是李清照早期作品。,2
311,311,4、镜子摆放不正确易招小人镜子在我们的生活中是常用的物品，如果在摆放中位置摆放的不对，那就会对主人不利的。一是在办公室中不要在对面摆放镜子，镜子对着人不好。在居家风水中镜子敢不要正对着床位，首先对夫妻双方不利，更重要的是导致招小人，因此一定要引起注意。,2
312,312,上海女篮71:58赢山西女篮女孩们打得很精彩！,0
313,313,3起源高阶元生物类别的起源历来是进化生命科学的核心命题。,2
314,314,关键时刻。任凭风浪起，我独坐🐠鱼台。,2
315,315,就该滚出去这种人18岁就敢目无尊长28岁还不得翻了天？往男生宿舍跑的倒挺勤人别的正式生怎么不这样就你能就你丫会说话打抱不平！德性！晚上不请假出学校丫还有理了！等那天你变失踪人口的时候丫都不知道上哪哭！不知好歹的东西！整天露丫的半拉肚皮不嫌恶心啊！,1
316,316,隔壁的男的，天天唱歌，一句歌词唱一个晚上，天天如此。。。今天的歌词是不要这样离开我。麻痹！光棍一辈子吧！,1
