,id,content,label
124,124,新火车站、新胜利大街将几百亿元资金埋在地下，新火车站与新胜利南街的规划建设注定这里区域价值必定呈飞速上升趋势，区域发展潜力不言而喻。,2
125,125,80年代初，一系列话剧如《车站》、《野人》、《WM》、《一个死者对生者的访问》等的出现，形成了探索剧的潮流。,2
126,126,#微博摄影大赛#宝贝儿们棒棒哒，爱你们❤️,0
127,127,坐在我旁边的两只耗子一直不停的制造噪音，我冷冷的盯着这两只死耗子，你不让我好好看书，我也不让你好好看书。,1
128,128,老公MV出来了为什么要和别人亲嘴,1
129,129,《花千骨》里赵丽颖为白子画取血做药引，《云中歌》里赵丽颖为刘弗陵取血做药引。赵丽颖的血是万能的吗？,4
130,130,所以不是沉鱼落雁闭月羞花。你怎么还不来。,3
131,131,周二开始工作啦！可怕的拖延症认真对待每件你该去完成的工作！！！！💪💪,1
135,135,可怕[骷髅]只想知道整容后还能活多久[惊恐],5
136,136,幸福其实是种感觉。就像一盏烛光，当你穿行在万家灯火，总有暖暖的萤光照亮你回家的路；像一抹回味萦绕在心际，甜酸苦辣都是曾经的追逐；就像一份渴望，当憧憬岁月的皱纹爬满额头，仍坦然欣喜无愧无悔。幸福是一杯想象，梦想着把平凡的谷米酝酿成美酒的芬芳，然后用生命守候与珍藏,0
137,137,跌跌撞撞磕磕碰碰這兒疼那兒酸渾身是傷尼瑪崩潰想哭....,3
138,138,水涨船高shuǐzhǎngchuángāo：水位升高，船身也随之浮起。,2
139,139,享誉全球的性自助指导大师贝蒂·道森一直致力于性解放运动，提供了许多实际的好点子，以供男女改进其性技巧，共享彼此高潮。,0
141,141,期中考试，全年级流水改卷子，我正好改字的笔顺那一条题目，眼睛已瞎,3
142,142,最近穷的话费都充不起了。还怎么过日子…,3
144,144,第四十七条以下全省性大型会议由省政府召开：（一）传达贯彻党中央、国务院重要会议精神，部署全省性工作的会议。,2
147,147,当我知道第一时的喜悦当我想拥抱你们时的兴奋当我看到身在北京的男神对我说加油时的幸福当我回忆过去奋斗的艰辛与苦累时的淡定当我发现词乏无法描述自己的心情我真切地感受到你们于我是无上的荣耀真想紧紧抱着你们狠狠亲一口,0
148,148,我想买件羽绒服，因为没钱双十一一分没花，心心念念着！刚大学毕业工作各种艰难各种没钱，生存边挣扎,3
149,149,此外，由于涤纶大分子也能形成伸直链结晶（原纤化结晶）。,2
150,150,校门高7.6米，宽22.36米。,2
153,153,大部分人打DOTA的时候的内心独白：让你点我，怼死你。卧槽还想反补？傻逼辅助抢我正补。喜欢跳？卧槽，这POM箭躲不过去了，完了完了要死要死。装了逼还想走？会不会啊？这波不亏。哎，死了就死了，换个大哥也值了。XX你接技能，卧槽你卖我，孙子你别跑。团战的时候，卧槽队友人呢！,1
155,155,间歇性厌工作烦阻力症发作，可是上班哪里是说不玩就不玩了的,3
156,156,原本打算画元素拟的，后来变成了物态拟，然后大家都来玩物态拟了…………我我我好惊讶！！,4
157,157,昨晚看了视频，梦到看鹿哥演唱会他把头上帽子扔给我了,0
158,158,没有带鼠标的一天简直跟断了手一样难受！！,1
159,159,我只是想试玩一下RP，谁知道既然中了，得意了几天，可是刚刚一盆冷水突如其来,4
160,160,若是炝呀腌呀有灶哇：白薯通心菜眼前、若是炝呀腌呀有灶哇，白薯通心菜眼前！,2
161,161,  扫选浮选机是矿用浮选机的一种设备，该设备广泛应用于铜、铅、锌、镍、钼等有色金属，黑色金属和非金属矿物的粗选、精选和反浮选作业。,2
163,163,最怕脑残志坚的人，气地想撞墙，饭都吃不下，外面这么冷我气的要喷火了，牙都要咬碎了,1
165,165,怎么就那么不喜欢乐视直播的解说，，，给自己牛逼完了，说的一套一套的，好像自己要是本场的主帅这场球稳赢似的，太可气了，，，,1
166,166,别不好意思拒绝别人，因为那些好意思难为你的人，都不是什么好人。,1
167,167,这才几点就起来复习，看看看，才几点,1
168,168,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈~,0
169,169,就物流方面而言，在提高物流活动效率化的同时，从保障国民日常生活的观念出发，确保稳定而安全的物流服务。,2
170,170,缠绵游戏过后为何能舍得放手.....是定律或是爱不够？,3
171,171,以为它是幅科幻电影的场景设计……木有想到，它是真的,4
173,173,大雨天，只想戴着JustinBieber去健身房🏃，现实却是拎着一堆图纸去上班,1
175,175,真是恶心到爆了，不就一个6s么，搞得人家都没钱买的样子，炫给谁看啊，用还没用熟呢，还装，求别再跟我说了，我真的骂人了,1
176,176,虽然还是没想通看开那件事，不过我决定翻篇了。如果再有，可能…………晚安。,3
177,177,特么的，谁盗我微博，真是日了动物园了！,1
178,178,臭老鼠子，再破坏我的一点红我跟你们拼命小红不要死啊,1
179,179,2002年6月下旬，当三年期限结束的时候，她赴山东大学进行学位答辩，论文题目就是《诗歌翻译的韵律问题》。,2
180,180,2.设备轻巧，操作简单，安全可靠，免除高压危险。,2
181,181,昨天晚上我被热醒了二次没错不是冷醒是热醒我过的是哪门子的冬天,1
182,182,早上吼~白云蓝天~今天的心情是美美哒~,0
183,183,难受、一个人身上味道好重的挨着我睡！,1
184,184,十一点开始售票，为什么现在放这么少的票呢,1
185,185,这张画今天拍卖了7000多万美元！！！,4
186,186,数学不好是硬伤啊！伤……顺便：该花的钱一定不要攒，没球用，都是给别人攒的,1
187,187,乃木坂太郎的漫画(真)的可怕，对人性的刻画恐怖又真实。,2
188,188,价格：光地费用：266英镑/平方米标摊费用：319英镑/平方米报名费：300英镑/企业（以上价格不含VAT:17.5%）,2
189,189,昨天下着小雨，加上我很困，心情也没有多好，就酱，我又碰到了你，什么叫眉眼之间都是笑意，那就是我看见你之后的微笑啊,0
190,190,她远离都市的喧嚣，尽享乡村的宁静。,2
192,192,有些时候可能真的过于做自己，连真切所在的环境都忘记深切感受，也许是太过傲娇，忘记了如何表达。🌙,3
194,194,知道今天是女神的课，故一下班就了出去。尽管上班压力颇多，但只要看到女神潇洒的步伐，觉得一切又是那么美好,0
195,195,半夜被宾馆隔壁啪啪啪吵醒…让不让人睡了,1
196,196,1998年毕业于重庆医科大学医疗系，2001年获重庆医科大学妇产科硕士学位，发表论文数篇，对分娩发动的机理和早产的防治有较深入的研究。,2
197,197,D13，一晚上饿得翻来覆去的，不舒服不好受眼睛好困可肚子饿到快飞起来,1
198,198,我们花了两年学会说话；却要花上六十年来学会闭嘴……大多数时候、我们说得越多；彼此的距离却越远、矛盾也越多……,3
199,199,觉来正是平阶雨，独背寒灯枕手眠。,2
200,200,有没有哪块还有厦门老房子的那种感觉的地方啊！最好是那种木窗，花地砖那种感觉的！拍照摄影录视频用！急求！,2
201,201,每次等这破公交都差一点点。今天真的是都快要赶上了，车还开走了，有时候对司机真的是无语的，想想真是火大,1
202,202,忙着赶在1120之前把事情做完，之后才能愉快玩耍，开心的是终于又可以同一时区说晚安了～大王骨奶～～,0
203,203,如果黑色代表著冷酷、神祕、恐懼、顯瘦。那麼透明又代表著什麼？想著一個人的顏色又是什麼？,3
204,204,md我是多不机灵不会立刻编个谎话说好不帮忙烦死帮了也不会感恩而且都成年了说话也要负责任被迫帮忙两字恶心,1
205,205,世间许多事都是经不起推敲的，逃不了灰飞烟灭，但为了生存或者成就自我，你得去做，沉下心去做，做好当下手中的一针一线。不积跬步，无以至千里。虽踽踽前行，颤颤巍巍，前路漫漫，但除了前进，别无他法。后退不得啊。停滞不得啊。,0
206,206,92天三个月继续幸福加油💪🏻💪🏻💪🏻,0
207,207,文子也是瘦过的好吗？。请不要再伤害我了特么的这个月都要喝西北风了这是要瘦要瘦要瘦的节奏好么还有某🐶说你脸小啊，我好开森啊还没激动完特喵的来了一句“可你脸看起来蛮多肉的”卧槽！！爱过,1
208,208,烦烦烦，与死亡擦肩而过的人，如果还不能从自身去意识到问题所在，那这个代价实在是太大了，一条人命啊~~,1
211,211,卡泰米是由1980年从他处搬到廖内省杜迈·泰米尔分区巴基特·巴特里姆村居住，但其邻居表示，打那以后老太太的模样似乎就一直未见什么变化。,2
212,212,学会拒绝学会拒绝学会拒绝重要的事情要说三遍！！！,1
213,213,我说怎么今天这么没精神，原来是感冒了，眼睛睁不开，还一直流鼻涕打喷嚏，根本没办法集中精力，我可不可以再休息一天,3
214,214,你们既然放甄嬛传为何要把当中那么多片段给切了。要放就好好放嘛。你们把这么多片段切了。。还有什么意思啊。@山东卫视,1
215,215,十点半一过，今天说过的话都不算数。,2
216,216,蹦沙卡拉卡，蹦沙卡拉卡，好吧，累了,3
217,217,CIS电池年产1.5MW，其成本是晶体硅太阳电池的1/2～1/3，能量偿还时间在一年之内，远远低于晶体硅太阳电池。,2
218,218,看看蓝天，雪山，黄叶，瞬间觉得生活美好了！,0
219,219,#本来我也想着遇见你就是结局#我说下雪了啊好像过年一样,0
220,220,一些陨石的结构中也显示出有些小行星也发生过分化的作用。,2
222,222,有点小恐怖，不知不觉今年已经买了这么多东西了,5
223,223,办公室就三个人，同事在看股票，也没干别的。我就想发个邮件，狗日的居然发不出去。我偷偷看了一眼领导，唉，我该如何委婉的提醒他别下东西了,1
224,224,一到睡觉时间就痛苦，长期失眠的我快要疯了！有何药可治？？？,1
225,225,在以后的发展中我们会根据市场需求人民的需要添加相应的版块。,2
226,226,付一雄，你在上我微博，我就跟你急,1
227,227,画不好，好烦，真的不开心！！手绘头像真心画不好,3
228,228,为我们生活在河南的考生没有猝死应该感到万幸,3
229,229,我不知道未来有多远但我知道从现在的每天开始要把自己的工作做好什么都不要怕大步往前走就好了今天乔振宇还是帅帅的，哈哈哈哈自己犯傻还把导演认错了，太丢脸了哎下次要注意了不能再犯这种事了哈哈哈哈哈嘎嘛的！,0
233,233,💍坏了说是带来好运的紫水晶坏了心疼死宝宝了,3
236,236,有一种爱是，即使你让我先睡，我也要等你回来。因为我脚凉……需要捂捂…哈哈哈,0
237,237,今天得知我的大闺蜜海峰姐从楼梯上摔下来了，心里瞬间纠了起来，碰了胳膊和头，胳膊也抬不起来了，好心疼，我没在她身边，想帮她做做饭照顾照顾他都够不着,3
238,238,衍射光栅是一种由密集﹑等间距平行刻线构成的非常重要的光学器件，分反射和透射两大类。,2
239,239,导了一上午的电子单据NG系统慢的让我真生不如死,1
240,240,荒岛这傻逼又倒贴我西皮还不情不愿的,1
241,241,老太太不对也绝不能以这种方式，现在的人都怎么了，竟然这么多说踹的对的，真是滥到底了！,1
242,242,热又太热，冷又太冷，到底想怎样嘛这是，完全不懂穿啥买啥,1
244,244,要时刻保持冷静的头脑，要从内心感觉到寒意，要总结各种心理，要从失败中积累，要回合制，要多看极限运动，多刺激自己麻木的神经，多思考，懂得换位，做好记录，要习惯在任何时候都显得有城府，哪怕是装的，也要有模有样。,0
245,245,只有你身边的人走了你才会懂得珍惜！,3
246,246,"Hemissesher,buthemissedher.错过只在一瞬，思念却是一世。",3
247,247,他认为涉深水者得蛟龙，立大志者有大作为，非志无以成学，非学无以成才，以精诚专攻之恒毅，才可见水滴穿石之神奇。,0
248,248,初雪，牵手慢行风雪中，有种到白头的感动，带着宝贝儿们打雪仗，堆雪人，游乐这个美丽的银装世界，温暖如春,0
249,249,他们利用高通量的亚硫酸氢盐测序和单分子测序，产生了覆盖大部分CpG岛的DNA甲基化图谱。,2
251,251,定价那么低，不挣个7位数！工资都不要发了→_→→_→→_→…,1
252,252,牵挂与被牵挂在我们的生命中是不可缺少的，牵挂是不知对方是否也在牵挂你，所以会忧伤，而这种忧伤只能自己默默的承受，忧伤会让你心酸悲痛，[泪流满面]让你在生活中惴惴不安，牵挂对方时，用心去感受对方的牵挂，并且送上真诚的祝福。苏州·吴江市中联百佳...,3
254,254,我的童年啊，虽然画风有些奇怪，但是我还是喜欢。大和果然还是颜值担当,0
255,255,今晚第一次体验了人体淋巴结按摩（四大部位），颈后侧出的痧和肩膀上拔罐去驱寒的印记那叫一个吓人，不过做完以后全身轻松，效果真的挺不错。,0
256,256,我觉得我爸妈已经不管我死活够可怜了邹巧也这样我只不过叫他陪我聊10分钟而已💔,3
257,257,科目一对我来说怎么这么难！这么难！！这么难！！！,1
258,258,刚才在外面饭店吃饭，有位顾客拿了张新版人民币给老板，老板她既然不敢收,4
261,261,“得到的都是幸运，失去的便是人生”,2
262,262,2中2收米！！就是这么爽！！心态好了，米就来了,0
263,263,人最大的魅力，是有一颗阳光的心态。日出东海落西山，愁也一天，喜也一天；遇事不要急躁。不要急于下结论，尤其生气时不要做决断，要学会换位思考，大事化小、小事化了，把复杂的事情尽量简单处理，千万不要把简单的事情复杂化。,2
264,264,打了好多好多字，想说好多好多话，但是最后还是没按下发送删掉了。想说的太多反而就不知道应该从何说起。,3
265,265,关灯后，我竟然听到了蚊子的哼哼声，是我幻听了吗,4
266,266,大半夜我初中时候的高冷同桌千里传音，现场直播《南山南》，真温暖！我的世界真心是充满啦爱呀！,0
268,268,我真他么手贱，干嘛没事点进扣扣邮箱,1
269,269,谢谢我们家的老大，谢谢你一直都这么疼我，谢谢你现在给我的一切！爱你哟,0
270,270,目前因为包子技能太多太满点，菲迷已经练习过倒立然后栽倒撞头，劈叉、侧踢腿扯到合不拢，接下来还会发生什么灾（xiao）难（dian）呢，拭目以待哈哈哈哈哈哈～话说我艾尔莎在马路上骑自行车堪称飞速，有人要挑战吗？,0
272,272,怎么这么像你本人，是用什么app做的吗,4
273,273,很有主见的姑娘，虽然很挑剔，还是成功搞定美哒哒！,0
274,274,所谓赛金鱼，并不是让金鱼打架，也不是让金鱼比赛游泳。,2
275,275,司考成绩快出来了，考完也没敢估分，每次都隐约觉得自己考了340左右，我的天！我不想再来第三次了！求过啊！,5
276,276,每个人都有恐惧，抓住恐惧就能把控人性。希望是每个人心中的野兽，当精神食粮无法喂养它，就要用金钱去喂养它。这个世界每个人都害怕贫穷、无知、不得到别人认可。人人都有恐惧的东西，你找到它，你基本上就能给予他！驱使他。（添名20161001）,0
278,278,就我这破嗓子，周四又要去石家庄，已然说不出什么了,3
279,279,除了有滴滴打车，没听说过还有滴滴打伞的，太有意思了，感觉萌萌哒,0
280,280,是的，无论怎样，你都好帅，帅帅帅，喜欢你到爆,0
282,282,过去的事，不后悔，将来的事，不害怕。对于那些应经发生的事，要坦然接受，无论它对你产生的不利影响有多大，它都已经发生了。对于那些尚未发生的事，要勇于面对，无论你把它想象得多么艰难可怕，它都还没有发生。我们控制不了天气，但是我们可以掌控自己的心情，否则，又如何去掌控人生。,0
283,283,我问姚怪，如果我们中间没有没乱七八糟的事，你会娶我吗？姚怪说会，没有迟疑，真的很高兴，就算不能实现也很满足,0
285,285,无行为能力人、限制行为能力人不得担任集会、游行、示威的负责人。,2
286,286,心疼我家两位，只希望你们要好好保重身体,3
287,287,变瘦才是硬道理要不然多好看的衣服都没法穿变瘦不变瘦我宁愿是一条萌汪,0
288,288,累了就蹲下来抱抱自己。很多郁闷的事情，还是要自己排解，别人永远不懂，原来一直都是一个人。,0
289,289,变态妻子，变态夫！！你嫌弃离婚就好了呀，你愧疚，离婚就好了嘛！！！！,1
290,290,我对珠海的冬天已无期待，但好歹给我个秋天呀,1
292,292,又快要考试啦😭谁成想，没作业，还挺高兴，结果后来说要考5门课程,3
293,293,养女儿真的好贴心啊！昨晚她在吃溶溶豆，掉了一粒在地上，我捡起来说：“哎~妈妈就吃你掉在地上的吧！”然后她看着我，又从小盒子里拿了溶溶豆，我以为她是自己吃，结果她拿着豆豆往我嘴里塞。我的心啊，融化的都不省渣子了满满的都是爱，宝贝，妈妈好爱你。,0
294,294,李云迪的肖邦钢琴曲演奏会莫文蔚周杰伦的演唱会我都想看好希望我的爸爸是马云,3
295,295,哇槽。微博有的人改了名字换了头像然后我就不知道是谁了,4
297,297,一个小女生那来的这么多莫名其妙的小情绪,4
298,298,噢我好怕写化学写到猝死...但我还是更怕被老师骂死我实在无法理解它完了没达到老师要求的我要表演节目了我好慌看到成绩后我决定好好学习天天向上哎…感觉要屎了,5
299,299,"国民政府拨抚金一万元(银元),后又每月发三百元家属抚恤费,颂发“少将第镀金匾。",2
300,300,从当初的热情逐渐变成如今的无所谓,3
301,301,其实我也知道，过马路是一件很简单的事情，做好判断，不犹豫也就过去了。然而啊，我现在一过马路就提心吊胆，胆战心惊的，过马路简直成了我生活中最大的心理障碍。。。我该怎么办，要找心理医生么？感觉有点影响到自己生活了,5
302,302,20多年间，他到过100多个村做工艺，共培养了30多个学徒，还收养三位走失儿童并帮助其找到父母。,0
303,303,微博出问题了吗，刷新出来的都是几小时之前的，几天之前的，就是没有刚刚的,1
305,305,早饭标配大饼油条！还每天躲车里吃！,2
307,307,所以即使您选择PDF格式，也是影像格式，因此您也就无法选取文字。,2
308,308,近两天学校网络不稳定。。今天竟然说有台机中了熊猫烧香。。。,4
309,309,听，少说，接受每一个人的责难，但是保留你的最后裁决。——莎士比亚,2
310,310,《浣溪沙·绣面芙蓉一笑开》是李清照早期作品。,2
